GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
822.0,326.0,832.0,323.0,827.0,324.0,2.21,2.53,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
821.0,321.0,821.0,321.0,821.0,321.0,-1.0,-1.0,0.0,0.0
822.0,314.0,822.0,314.0,822.0,314.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
867.0,471.0,872.0,417.0,869.0,444.0,2.9,2.41,0.0,0.0
847.0,465.0,869.0,413.0,858.0,439.0,-1.0,-1.0,0.0,0.0
873.0,428.0,869.0,413.0,871.0,420.0,-1.0,-1.0,0.0,0.0
866.0,375.0,868.0,380.0,867.0,377.0,2.28,2.61,0.0,0.0
866.0,355.0,847.0,367.0,856.0,361.0,-1.0,-1.0,0.0,0.0
850.0,349.0,868.0,362.0,859.0,355.0,-1.0,-1.0,0.0,0.0
865.0,360.0,865.0,360.0,865.0,360.0,2.55,2.55,0.0,0.0
859.0,356.0,865.0,360.0,862.0,358.0,-1.0,-1.0,0.0,0.0
857.0,358.0,853.0,365.0,855.0,361.0,-1.0,-1.0,0.0,0.0
862.0,359.0,854.0,373.0,858.0,366.0,2.19,2.62,0.0,0.0
856.0,357.0,874.0,379.0,865.0,368.0,-1.0,-1.0,0.0,0.0
858.0,356.0,857.0,348.0,857.0,352.0,-1.0,-1.0,0.0,0.0
855.0,378.0,872.0,345.0,863.0,361.0,2.31,2.49,0.0,0.0
851.0,375.0,850.0,343.0,850.0,359.0,-1.0,-1.0,0.0,0.0
860.0,371.0,853.0,345.0,856.0,358.0,-1.0,-1.0,0.0,0.0
