GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
539.0,463.0,511.0,482.0,525.0,472.0,2.75,2.77,0.0,0.0
527.0,467.0,497.0,469.0,512.0,468.0,-1.0,-1.0,0.0,0.0
518.0,466.0,531.0,485.0,524.0,475.0,-1.0,-1.0,0.0,0.0
515.0,466.0,529.0,480.0,522.0,473.0,2.72,2.79,0.0,0.0
504.0,464.0,538.0,498.0,521.0,481.0,-1.0,-1.0,0.0,0.0
504.0,464.0,504.0,464.0,504.0,464.0,-1.0,-1.0,0.0,0.0
514.0,451.0,537.0,505.0,525.0,478.0,2.72,2.8,0.0,0.0
523.0,452.0,520.0,488.0,521.0,470.0,-1.0,-1.0,0.0,0.0
520.0,450.0,511.0,501.0,515.0,475.0,-1.0,-1.0,0.0,0.0
515.0,460.0,504.0,491.0,509.0,475.0,2.7,2.74,0.0,0.0
508.0,454.0,518.0,501.0,513.0,477.0,-1.0,-1.0,0.0,0.0
527.0,489.0,527.0,489.0,527.0,489.0,-1.0,-1.0,0.0,0.0
517.0,453.0,534.0,475.0,525.0,464.0,2.74,2.67,0.0,0.0
524.0,457.0,543.0,472.0,533.0,464.0,-1.0,-1.0,0.0,0.0
524.0,466.0,524.0,466.0,524.0,466.0,-1.0,-1.0,0.0,0.0
523.0,477.0,523.0,477.0,523.0,477.0,2.77,2.77,0.0,0.0
530.0,485.0,536.0,469.0,533.0,477.0,-1.0,-1.0,0.0,0.0
534.0,465.0,526.0,468.0,530.0,466.0,-1.0,-1.0,0.0,0.0
539.0,458.0,515.0,472.0,527.0,465.0,2.72,2.65,0.0,0.0
527.0,461.0,517.0,472.0,522.0,466.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
534.0,502.0,534.0,502.0,534.0,502.0,2.72,2.72,0.0,0.0
511.0,500.0,511.0,500.0,511.0,500.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
421.0,399.0,421.0,399.0,421.0,399.0,-1.0,-1.0,0.0,0.0
424.0,411.0,424.0,411.0,424.0,411.0,-1.0,-1.0,0.0,0.0
361.0,434.0,450.0,426.0,405.0,430.0,2.5,2.75,0.0,0.0
341.0,422.0,441.0,430.0,391.0,426.0,-1.0,-1.0,0.0,0.0
344.0,390.0,344.0,390.0,344.0,390.0,-1.0,-1.0,0.0,0.0
338.0,362.0,440.0,452.0,389.0,407.0,2.57,2.85,0.0,0.0
342.0,355.0,427.0,418.0,384.0,386.0,-1.0,-1.0,0.0,0.0
349.0,386.0,349.0,386.0,349.0,386.0,-1.0,-1.0,0.0,0.0
354.0,387.0,429.0,402.0,391.0,394.0,2.62,2.63,0.0,0.0
364.0,363.0,428.0,424.0,396.0,393.0,-1.0,-1.0,0.0,0.0
364.0,363.0,364.0,363.0,364.0,363.0,-1.0,-1.0,0.0,0.0
380.0,370.0,429.0,424.0,404.0,397.0,2.69,2.62,0.0,0.0
389.0,374.0,431.0,424.0,410.0,399.0,-1.0,-1.0,0.0,0.0
391.0,355.0,391.0,355.0,391.0,355.0,-1.0,-1.0,0.0,0.0
393.0,354.0,397.0,366.0,395.0,360.0,2.62,2.54,0.0,0.0
399.0,357.0,392.0,385.0,395.0,371.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
401.0,364.0,390.0,373.0,395.0,368.0,2.64,2.52,0.0,0.0
393.0,375.0,394.0,383.0,393.0,379.0,-1.0,-1.0,0.0,0.0
401.0,368.0,394.0,383.0,397.0,375.0,-1.0,-1.0,0.0,0.0
390.0,380.0,412.0,396.0,401.0,388.0,2.56,2.62,0.0,0.0
395.0,374.0,372.0,344.0,383.0,359.0,-1.0,-1.0,0.0,0.0
389.0,351.0,389.0,351.0,389.0,351.0,-1.0,-1.0,0.0,0.0
388.0,368.0,373.0,352.0,380.0,360.0,2.54,2.7,0.0,0.0
383.0,365.0,434.0,427.0,408.0,396.0,-1.0,-1.0,0.0,0.0
380.0,364.0,434.0,427.0,407.0,395.0,-1.0,-1.0,0.0,0.0
436.0,426.0,436.0,426.0,436.0,426.0,2.69,2.69,0.0,0.0
387.0,358.0,424.0,409.0,405.0,383.0,-1.0,-1.0,0.0,0.0
385.0,342.0,421.0,414.0,403.0,378.0,-1.0,-1.0,0.0,0.0
400.0,389.0,409.0,393.0,404.0,391.0,2.71,2.56,0.0,0.0
381.0,401.0,393.0,403.0,387.0,402.0,-1.0,-1.0,0.0,0.0
381.0,400.0,381.0,400.0,381.0,400.0,-1.0,-1.0,0.0,0.0
370.0,380.0,381.0,410.0,375.0,395.0,2.61,2.92,0.0,0.0
372.0,373.0,413.0,448.0,392.0,410.0,-1.0,-1.0,0.0,0.0
380.0,369.0,380.0,369.0,380.0,369.0,-1.0,-1.0,0.0,0.0
402.0,372.0,399.0,385.0,400.0,378.0,2.65,2.68,0.0,0.0
443.0,363.0,476.0,374.0,459.0,368.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
476.0,351.0,500.0,346.0,488.0,348.0,2.71,2.59,0.0,0.0
480.0,348.0,527.0,342.0,503.0,345.0,-1.0,-1.0,0.0,0.0
524.0,314.0,541.0,346.0,532.0,330.0,-1.0,-1.0,0.0,0.0
537.0,327.0,559.0,374.0,548.0,350.0,2.73,2.76,0.0,0.0
555.0,319.0,566.0,352.0,560.0,335.0,-1.0,-1.0,0.0,0.0
553.0,340.0,567.0,350.0,560.0,345.0,-1.0,-1.0,0.0,0.0
538.0,328.0,567.0,350.0,552.0,339.0,2.69,2.7,0.0,0.0
543.0,337.0,560.0,360.0,551.0,348.0,-1.0,-1.0,0.0,0.0
546.0,318.0,556.0,362.0,551.0,340.0,-1.0,-1.0,0.0,0.0
558.0,355.0,556.0,361.0,557.0,358.0,2.8,2.7,0.0,0.0
525.0,324.0,579.0,371.0,552.0,347.0,-1.0,-1.0,0.0,0.0
526.0,337.0,570.0,368.0,548.0,352.0,-1.0,-1.0,0.0,0.0
542.0,316.0,566.0,358.0,554.0,337.0,2.61,2.63,0.0,0.0
531.0,319.0,546.0,344.0,538.0,331.0,-1.0,-1.0,0.0,0.0
526.0,311.0,526.0,311.0,526.0,311.0,-1.0,-1.0,0.0,0.0
527.0,321.0,555.0,354.0,541.0,337.0,2.76,2.72,0.0,0.0
548.0,356.0,548.0,356.0,548.0,356.0,-1.0,-1.0,0.0,0.0
536.0,318.0,543.0,363.0,539.0,340.0,-1.0,-1.0,0.0,0.0
521.0,327.0,531.0,343.0,526.0,335.0,2.74,2.6,0.0,0.0
543.0,322.0,552.0,355.0,547.0,338.0,-1.0,-1.0,0.0,0.0
533.0,338.0,560.0,326.0,546.0,332.0,-1.0,-1.0,0.0,0.0
536.0,340.0,570.0,351.0,553.0,345.0,2.76,2.67,0.0,0.0
525.0,331.0,562.0,353.0,543.0,342.0,-1.0,-1.0,0.0,0.0
520.0,331.0,559.0,367.0,539.0,349.0,-1.0,-1.0,0.0,0.0
539.0,323.0,560.0,372.0,549.0,347.0,2.74,2.68,0.0,0.0
551.0,353.0,562.0,365.0,556.0,359.0,-1.0,-1.0,0.0,0.0
551.0,353.0,562.0,363.0,556.0,358.0,-1.0,-1.0,0.0,0.0
544.0,311.0,554.0,352.0,549.0,331.0,2.67,2.62,0.0,0.0
522.0,312.0,555.0,347.0,538.0,329.0,-1.0,-1.0,0.0,0.0
523.0,316.0,523.0,316.0,523.0,316.0,-1.0,-1.0,0.0,0.0
528.0,313.0,571.0,374.0,549.0,343.0,2.62,2.64,0.0,0.0
544.0,313.0,569.0,364.0,556.0,338.0,-1.0,-1.0,0.0,0.0
546.0,322.0,546.0,322.0,546.0,322.0,-1.0,-1.0,0.0,0.0
542.0,333.0,579.0,371.0,560.0,352.0,2.72,2.73,0.0,0.0
545.0,335.0,542.0,356.0,543.0,345.0,-1.0,-1.0,0.0,0.0
544.0,335.0,539.0,362.0,541.0,348.0,-1.0,-1.0,0.0,0.0
549.0,352.0,527.0,357.0,538.0,354.0,2.71,2.62,0.0,0.0
531.0,357.0,531.0,357.0,531.0,357.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
597.0,406.0,597.0,406.0,597.0,406.0,2.82,2.82,0.0,0.0
818.0,277.0,818.0,277.0,818.0,277.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
755.0,265.0,755.0,265.0,755.0,265.0,2.57,2.57,0.0,0.0
664.0,244.0,734.0,257.0,699.0,250.0,-1.0,-1.0,0.0,0.0
675.0,238.0,739.0,239.0,707.0,238.0,-1.0,-1.0,0.0,0.0
682.0,234.0,734.0,232.0,708.0,233.0,2.65,2.61,0.0,0.0
683.0,238.0,727.0,235.0,705.0,236.0,-1.0,-1.0,0.0,0.0
694.0,233.0,694.0,233.0,694.0,233.0,-1.0,-1.0,0.0,0.0
691.0,240.0,724.0,241.0,707.0,240.0,2.71,2.58,0.0,0.0
707.0,241.0,724.0,242.0,715.0,241.0,-1.0,-1.0,0.0,0.0
713.0,232.0,713.0,232.0,713.0,232.0,-1.0,-1.0,0.0,0.0
701.0,254.0,701.0,254.0,701.0,254.0,2.73,2.73,0.0,0.0
710.0,236.0,716.0,261.0,713.0,248.0,-1.0,-1.0,0.0,0.0
702.0,236.0,712.0,266.0,707.0,251.0,-1.0,-1.0,0.0,0.0
701.0,226.0,706.0,253.0,703.0,239.0,2.67,2.53,0.0,0.0
688.0,227.0,708.0,257.0,698.0,242.0,-1.0,-1.0,0.0,0.0
692.0,229.0,692.0,229.0,692.0,229.0,-1.0,-1.0,0.0,0.0
684.0,248.0,712.0,269.0,698.0,258.0,2.74,2.62,0.0,0.0
688.0,247.0,708.0,271.0,698.0,259.0,-1.0,-1.0,0.0,0.0
688.0,247.0,688.0,247.0,688.0,247.0,-1.0,-1.0,0.0,0.0
705.0,222.0,704.0,234.0,704.0,228.0,2.69,2.61,0.0,0.0
709.0,216.0,709.0,235.0,709.0,225.0,-1.0,-1.0,0.0,0.0
700.0,220.0,700.0,220.0,700.0,220.0,-1.0,-1.0,0.0,0.0
701.0,229.0,689.0,234.0,695.0,231.0,2.75,2.57,0.0,0.0
693.0,250.0,685.0,229.0,689.0,239.0,-1.0,-1.0,0.0,0.0
693.0,250.0,674.0,204.0,683.0,227.0,-1.0,-1.0,0.0,0.0
694.0,259.0,668.0,174.0,681.0,216.0,2.73,2.35,0.0,0.0
709.0,240.0,675.0,177.0,692.0,208.0,-1.0,-1.0,0.0,0.0
709.0,244.0,676.0,208.0,692.0,226.0,-1.0,-1.0,0.0,0.0
708.0,239.0,688.0,235.0,698.0,237.0,2.72,2.61,0.0,0.0
689.0,242.0,693.0,230.0,691.0,236.0,-1.0,-1.0,0.0,0.0
694.0,241.0,694.0,241.0,694.0,241.0,-1.0,-1.0,0.0,0.0
694.0,241.0,704.0,271.0,699.0,256.0,2.77,2.62,0.0,0.0
693.0,243.0,696.0,257.0,694.0,250.0,-1.0,-1.0,0.0,0.0
695.0,248.0,701.0,258.0,698.0,253.0,-1.0,-1.0,0.0,0.0
697.0,241.0,697.0,252.0,697.0,246.0,2.75,2.62,0.0,0.0
692.0,245.0,683.0,233.0,687.0,239.0,-1.0,-1.0,0.0,0.0
668.0,243.0,668.0,243.0,668.0,243.0,-1.0,-1.0,0.0,0.0
654.0,238.0,654.0,238.0,654.0,238.0,2.66,2.66,0.0,0.0
652.0,248.0,625.0,250.0,638.0,249.0,-1.0,-1.0,0.0,0.0
661.0,242.0,597.0,264.0,629.0,253.0,-1.0,-1.0,0.0,0.0
635.0,250.0,635.0,250.0,635.0,250.0,2.79,2.79,0.0,0.0
640.0,252.0,627.0,301.0,633.0,276.0,-1.0,-1.0,0.0,0.0
627.0,272.0,627.0,298.0,627.0,285.0,-1.0,-1.0,0.0,0.0
619.0,289.0,630.0,298.0,624.0,293.0,2.67,2.69,0.0,0.0
607.0,285.0,622.0,269.0,614.0,277.0,-1.0,-1.0,0.0,0.0
616.0,267.0,616.0,267.0,616.0,267.0,-1.0,-1.0,0.0,0.0
601.0,271.0,623.0,275.0,612.0,273.0,2.78,2.71,0.0,0.0
616.0,257.0,613.0,275.0,614.0,266.0,-1.0,-1.0,0.0,0.0
601.0,274.0,601.0,274.0,601.0,274.0,-1.0,-1.0,0.0,0.0
